entryDate,no2_conc,o3_conc,pm25_conc,pm10_conc,temp,RH,dewpoint,SiteName
3/28/21 20:00,0.45,40.94,30.55,56.01,19.6,40.3,5.7,Hines_RecordCrossing
3/28/21 20:00,6.03,48.29,1.84,8.8,19.56,22.3,-2.6,Inwood_UTSW
3/28/21 21:00,1.52,48.11,19,56.35,18.74,30.3,0.9,Hines_MedicalDistrictDrive
3/28/21 21:00,0,37.61,4.03,12,18.72,42.2,5.6,Hines_RecordCrossing
3/28/21 21:00,8.67,43.11,2.97,11.23,18.83,22.6,-3,Inwood_UTSW
3/28/21 22:00,5.89,41.53,19.41,57.73,18,34,1.9,Hines_MedicalDistrictDrive
3/28/21 22:00,1,34.29,3.99,14.19,18.1,45.4,6.1,Hines_RecordCrossing
3/28/21 22:00,15.32,34.54,4.04,13.04,17.29,27.6,-1.6,Inwood_UTSW
3/28/21 23:00,29.53,17.76,28.41,69.7,16.73,39,2.7,Hines_MedicalDistrictDrive
3/28/21 23:00,9.78,21.04,6.68,24.12,17.22,50.1,6.7,Hines_RecordCrossing
3/28/21 23:00,32.99,12.15,9.88,25.35,16.28,30.9,-0.9,Inwood_UTSW
3/29/21 0:00,17.1,27.96,27.1,63.56,15.93,39.9,2.3,Hines_MedicalDistrictDrive
3/29/21 0:00,1.45,24.78,7.55,21.45,16.17,53.4,6.7,Hines_RecordCrossing
3/29/21 0:00,30.44,13.7,9.26,22.39,15.27,34.1,-0.5,Inwood_UTSW
3/29/21 1:00,24.22,21.95,38.06,73.12,14.83,43.9,2.7,Hines_MedicalDistrictDrive
3/29/21 1:00,4.93,21.68,9.39,25.68,15.3,55.7,6.5,Hines_RecordCrossing
3/29/21 1:00,27.28,17.44,10.23,21.72,14.46,36.3,-0.3,Inwood_UTSW
3/29/21 2:00,21.12,20.67,31.1,68.46,14.18,44.8,2.3,Hines_MedicalDistrictDrive
3/29/21 2:00,6.64,14.66,10.22,33.37,13.9,59.8,6.2,Hines_RecordCrossing
3/29/21 2:00,31.42,9.83,11.4,23.47,13.77,37,-0.7,Inwood_UTSW
3/29/21 3:00,37.59,5.95,33.02,69.07,13.5,47.2,2.5,Hines_MedicalDistrictDrive
3/29/21 3:00,8.07,14.39,8.7,23.44,13.44,62.2,6.4,Hines_RecordCrossing
3/29/21 3:00,29.52,10.56,11.31,23.8,12.78,41.6,0.1,Inwood_UTSW
3/29/21 4:00,35.52,7.61,33.04,68.63,12.65,50.3,2.6,Hines_MedicalDistrictDrive
3/29/21 4:00,15.09,9.39,8.92,22.87,13.32,61.9,6.2,Hines_RecordCrossing
3/29/21 4:00,36.54,4.1,12.61,25.84,12.54,42.4,0.1,Inwood_UTSW
3/29/21 5:00,40.65,3.33,32.61,71.41,12.23,51.9,2.6,Hines_MedicalDistrictDrive
3/29/21 5:00,20.35,8.05,15.5,36,13.19,62,6.1,Hines_RecordCrossing
3/29/21 5:00,38.48,0.88,12.6,27.86,12.03,43.4,0,Inwood_UTSW
3/29/21 6:00,41.76,2.01,28.13,69.08,12.19,49.9,2,Hines_MedicalDistrictDrive
3/29/21 6:00,24.58,6.36,6.5,20.67,13.1,61.5,5.9,Hines_RecordCrossing
3/29/21 6:00,39.84,0.76,9.34,21.81,12.03,43.7,0,Inwood_UTSW
3/29/21 7:00,38.65,9.1,23.56,64.98,12.56,45.9,1.2,Hines_MedicalDistrictDrive
3/29/21 7:00,33.53,2.93,6.04,21.27,13.2,58.3,5.2,Hines_RecordCrossing
3/29/21 7:00,41.46,0.14,10.62,26.53,11.8,42.5,-0.6,Inwood_UTSW
3/29/21 8:00,44.34,2.58,30.79,79.97,15.65,43.3,3.2,Hines_MedicalDistrictDrive
3/29/21 8:00,37.69,1.09,7.7,34.02,12.96,61,5.6,Hines_RecordCrossing
3/29/21 8:00,42.08,0.16,11.2,32.48,14.66,37,0.1,Inwood_UTSW
3/29/21 9:00,38.07,10.86,30.07,84.87,18.42,36.4,3.2,Hines_MedicalDistrictDrive
3/29/21 9:00,31.7,7.38,7.78,36.13,16.39,52,6.5,Hines_RecordCrossing
3/29/21 9:00,41.45,3.67,10.3,32.63,16.93,30.4,-0.6,Inwood_UTSW
3/29/21 10:00,23.98,25.76,21.53,66.02,18.37,32.6,1.6,Hines_MedicalDistrictDrive
3/29/21 10:00,13.81,21.31,5.43,25.32,19.34,44.9,7.1,Hines_RecordCrossing
3/29/21 10:00,30.81,17.52,6.69,22.53,20.02,23.9,-1.3,Inwood_UTSW
3/29/21 11:00,10.68,42.56,14.82,53.17,20.81,31.8,3.4,Hines_MedicalDistrictDrive
3/29/21 11:00,2.74,33.62,3.05,14.74,21.19,39.6,6.9,Hines_RecordCrossing
3/29/21 11:00,17.02,35.43,2.69,12.41,20.84,22,-1.7,Inwood_UTSW
3/29/21 12:00,11.79,46,15.14,54.04,21.9,29.3,3.2,Hines_MedicalDistrictDrive
3/29/21 12:00,5.71,36.35,2.8,13.66,22.44,39.7,8.1,Hines_RecordCrossing
3/29/21 12:00,12.16,43.48,2.23,10.18,21.66,21.9,-1,Inwood_UTSW
3/29/21 13:00,5.67,52.49,14.59,53.34,23.81,28.3,4.3,Hines_MedicalDistrictDrive
3/29/21 13:00,5.7,39.65,2.33,11.2,23.59,37.8,8.3,Hines_RecordCrossing
3/29/21 13:00,11.43,46.41,1.88,9.22,23.12,20.9,-0.5,Inwood_UTSW
3/29/21 14:00,7.76,53.37,16.03,53.88,24.9,28.2,5.2,Hines_MedicalDistrictDrive
3/29/21 14:00,8.22,42.46,2.47,10.18,24.77,37.6,9.3,Hines_RecordCrossing
3/29/21 14:00,10.97,50.4,2.02,9.85,25.3,19.6,0.5,Inwood_UTSW
3/29/21 15:00,10.15,52.28,13.41,51.38,25.52,26.7,5,Hines_MedicalDistrictDrive
3/29/21 15:00,9.03,44.09,2.2,10.65,26.07,35.9,9.8,Hines_RecordCrossing
3/29/21 15:00,10.48,52.71,1.95,10,25.18,18.2,-0.7,Inwood_UTSW
3/29/21 16:00,9.55,56.9,13.26,52.5,26.19,24.6,4.4,Hines_MedicalDistrictDrive
3/29/21 16:00,8.02,45.21,1.91,10.32,25.87,34.4,9,Hines_RecordCrossing
3/29/21 16:00,13.57,49.74,1.58,9.95,28.11,15.7,-0.4,Inwood_UTSW
3/29/21 17:00,9.51,55.64,13.07,52.94,26.15,25,4.6,Hines_MedicalDistrictDrive
3/29/21 17:00,6.55,46.09,1.65,9.92,25.5,34.8,8.8,Hines_RecordCrossing
3/29/21 17:00,8.6,54.75,1.43,10.46,27.7,15.6,-0.8,Inwood_UTSW
3/29/21 18:00,8.45,56.24,12.43,52,24.92,25.7,3.9,Hines_MedicalDistrictDrive
3/29/21 18:00,5.54,46.14,1.56,10.01,25.86,34.6,9,Hines_RecordCrossing
3/29/21 18:00,7.82,56.19,0.97,9.62,28.09,16.2,0.1,Inwood_UTSW
3/29/21 19:00,5.29,56.71,14.11,53.06,24.61,27.2,4.5,Hines_MedicalDistrictDrive
3/29/21 19:00,1.22,46.96,2.15,10.4,23.2,39.1,8.5,Hines_RecordCrossing
3/29/21 19:00,11.07,51.18,1.95,10.68,23.97,19.8,-0.5,Inwood_UTSW
3/29/21 20:00,6.6,53.31,14.53,53.59,22,30.8,4,Hines_MedicalDistrictDrive
3/29/21 20:00,0.14,43.95,1.99,10.38,21.9,41.2,8.1,Hines_RecordCrossing
3/29/21 20:00,9.83,50.67,1.53,9.6,21.74,23.1,-0.3,Inwood_UTSW
3/29/21 21:00,0.54,50.65,16.77,56.94,20.58,38.5,5.9,Hines_MedicalDistrictDrive
3/29/21 21:00,0.01,39.98,2.96,12.39,20.79,49.2,9.7,Hines_RecordCrossing
3/29/21 21:00,10.08,46.88,2.85,11.68,20.55,28.1,1.4,Inwood_UTSW
3/29/21 22:00,0,51.33,18.69,57.82,19.26,45.1,7.1,Hines_MedicalDistrictDrive
3/29/21 22:00,0,39.69,3.7,12.94,19.46,56.2,10.5,Hines_RecordCrossing
3/29/21 22:00,13.27,39.8,3.92,13.87,19.32,34.4,3.2,Inwood_UTSW
3/29/21 23:00,1.01,48.4,19.14,57.34,18.29,47.6,7,Hines_MedicalDistrictDrive
3/29/21 23:00,0,38.2,4.32,15.23,18.7,59.6,10.7,Hines_RecordCrossing
3/29/21 23:00,9.06,42.17,4.59,14.07,18.5,37.3,3.6,Inwood_UTSW
3/30/21 0:00,0.02,57.88,20.88,59.14,18.2,47,6.7,Hines_MedicalDistrictDrive
3/30/21 0:00,0,44.34,4.93,16.66,18.6,58.8,10.4,Hines_RecordCrossing
3/30/21 0:00,6.88,51.76,4.97,14.41,18.37,36.9,3.4,Inwood_UTSW
3/30/21 1:00,0.35,58.12,18.83,56.61,17.65,50.9,7.4,Hines_MedicalDistrictDrive
3/30/21 1:00,0,44.5,4.01,12.93,18.1,62.8,10.9,Hines_RecordCrossing
3/30/21 1:00,5.44,52.21,4.23,12.51,17.89,40.3,4.2,Inwood_UTSW
3/30/21 2:00,0,53.47,18.28,55.8,16.83,55.1,7.7,Hines_MedicalDistrictDrive
3/30/21 2:00,0,41.93,3.54,11.56,17.39,67.5,11.3,Hines_RecordCrossing
3/30/21 2:00,3.78,48.56,3.86,11.82,17.08,44.6,4.9,Inwood_UTSW
3/30/21 3:00,0,47.13,17.12,54.21,15.81,58.6,7.7,Hines_MedicalDistrictDrive
3/30/21 3:00,0,38.01,3.2,10.85,16.48,71.2,11.2,Hines_RecordCrossing
3/30/21 3:00,4.24,42.66,3.58,11.32,16.2,47.8,5.1,Inwood_UTSW
3/30/21 4:00,0.36,41.74,17.93,56.64,15.48,61.4,8.1,Hines_MedicalDistrictDrive
3/30/21 4:00,0,34.54,2.93,10.9,16.2,74.2,11.6,Hines_RecordCrossing
3/30/21 4:00,3.82,38.52,3.61,11.9,15.82,51.3,5.8,Inwood_UTSW
3/30/21 5:00,0,40.58,18.2,56.81,14.94,64.1,8.2,Hines_MedicalDistrictDrive
3/30/21 5:00,0.05,31.22,3.14,12.94,15.7,76.8,11.6,Hines_RecordCrossing
3/30/21 5:00,6.1,33.56,3.89,12.99,15.47,52.7,5.8,Inwood_UTSW
3/30/21 6:00,0,35.27,19.32,58.29,14.85,66.6,8.7,Hines_MedicalDistrictDrive
3/30/21 6:00,0.19,27.13,3.26,11.94,15.3,80.9,12,Hines_RecordCrossing
3/30/21 6:00,13.26,23.52,4.81,15.63,15.06,54.9,6.1,Inwood_UTSW
3/30/21 7:00,0.39,30.27,20.6,60.07,14.94,71.8,9.9,Hines_MedicalDistrictDrive
3/30/21 7:00,0.08,23.35,3.4,13.6,15.43,86.4,13.2,Hines_RecordCrossing
3/30/21 7:00,19.69,14.54,6.04,18.57,15.25,58.3,7.1,Inwood_UTSW
3/30/21 8:00,2.07,24.69,24.57,63.62,15.92,75.9,11.7,Hines_MedicalDistrictDrive
3/30/21 8:00,2.13,20.51,4.23,14.91,16.13,90.7,14.6,Hines_RecordCrossing
3/30/21 8:00,18.77,14.58,8.25,20.03,16.28,61.7,8.9,Inwood_UTSW
3/30/21 9:00,1.1,24.81,30.58,67.11,17.26,79.6,13.7,Hines_MedicalDistrictDrive
3/30/21 9:00,2.63,19.97,5.74,18.16,17.79,93.4,16.7,Hines_RecordCrossing
3/30/21 9:00,14.13,18.63,10.98,24.95,17.63,68.7,11.8,Inwood_UTSW
3/30/21 10:00,0.38,27.62,32.59,66.55,18.09,83.5,15.3,Hines_MedicalDistrictDrive
3/30/21 10:00,0.54,22.27,6.5,17.24,19,94.5,18.1,Hines_RecordCrossing
3/30/21 10:00,8.66,25.33,11.73,22.09,18.32,72.3,13.2,Inwood_UTSW
3/30/21 11:00,0.91,28.23,34.12,66.5,19.86,83.4,17,Hines_MedicalDistrictDrive
3/30/21 11:00,0.93,22.28,6.68,16.42,20.36,94.9,19.5,Hines_RecordCrossing
3/30/21 11:00,7.98,26.09,12.77,22.18,19.79,71.9,14.6,Inwood_UTSW
3/30/21 12:00,0.22,27.75,35.93,67.62,21.54,81.6,18.3,Hines_MedicalDistrictDrive
3/30/21 12:00,0.88,21.4,8.05,19.67,21.73,93,20.6,Hines_RecordCrossing
3/30/21 12:00,9.85,23.65,13.97,23.41,21.58,69,15.6,Inwood_UTSW
3/30/21 13:00,1.2,29.88,28.57,61.99,23.4,77.5,19.2,Hines_MedicalDistrictDrive
3/30/21 13:00,2.49,22.98,5.54,13.17,23.17,91,21.6,Hines_RecordCrossing
3/30/21 13:00,9.49,25.66,9.54,17.54,23.12,64.6,16.1,Inwood_UTSW
3/30/21 14:00,5.72,27.34,30.51,64.34,22.11,81,18.7,Hines_MedicalDistrictDrive
3/30/21 14:00,1.37,22.55,5.61,13.97,22.31,93.6,21.2,Hines_RecordCrossing
3/30/21 14:00,11.6,23.05,10.95,20.19,21.87,69.9,16.1,Inwood_UTSW
3/30/21 15:00,0.2,29.51,34.94,64.82,24.57,76,20,Hines_MedicalDistrictDrive
3/30/21 15:00,2.19,21.9,8.31,17.58,25.29,86.1,22.8,Hines_RecordCrossing
3/30/21 15:00,7.96,26.27,14,21,24.47,58.4,15.8,Inwood_UTSW
3/30/21 16:00,2.7,33.21,35.96,64.68,24.8,74.5,20,Hines_MedicalDistrictDrive
3/30/21 16:00,7.12,24.8,11.04,21.44,25.7,81.5,22.3,Hines_RecordCrossing
3/30/21 16:00,7.12,30.69,14.44,20.85,25.22,57.9,16.3,Inwood_UTSW
3/30/21 17:00,4.06,32.49,37.17,65.97,25.46,73.3,20.3,Hines_MedicalDistrictDrive
3/30/21 17:00,7.8,25.91,11.26,21.5,25.12,84,22.2,Hines_RecordCrossing
3/30/21 17:00,7.21,31.24,14.89,20.68,25.07,58.6,16.4,Inwood_UTSW
3/30/21 18:00,5.23,32.99,38.17,67.11,27.35,66,20.4,Hines_MedicalDistrictDrive
3/30/21 18:00,7.42,26.41,11.27,22.26,26.51,77.8,22.3,Hines_RecordCrossing
3/30/21 18:00,7.7,31.64,15.63,22.16,26.74,53.5,16.5,Inwood_UTSW
3/30/21 19:00,4.67,35.03,37.03,66.68,26.94,68.2,20.6,Hines_MedicalDistrictDrive
3/30/21 19:00,9.59,26.43,11.28,24.23,26.5,79.5,22.7,Hines_RecordCrossing
3/30/21 19:00,9.62,31.19,14.52,21.65,26.67,54,16.6,Inwood_UTSW
3/30/21 20:00,13.96,25.48,41.77,72.77,25.94,73.2,20.8,Hines_MedicalDistrictDrive
3/30/21 20:00,10.14,24.23,11.95,26.12,25.2,86.2,22.7,Hines_RecordCrossing
3/30/21 20:00,12.98,26.52,15.77,24.41,25.36,58.5,16.6,Inwood_UTSW
3/30/21 21:00,24.9,13.6,47.6,79.24,24.9,77.2,20.6,Hines_MedicalDistrictDrive
3/30/21 21:00,31.38,8.5,12.82,29.58,24.4,91.8,23,Hines_RecordCrossing
3/30/21 21:00,21.62,15.43,19.15,30.76,24.47,64.3,17.3,Inwood_UTSW
3/30/21 22:00,16.14,14.57,52.59,84.53,24.29,80,20.6,Hines_MedicalDistrictDrive
3/30/21 22:00,22.41,8.47,13.75,32.41,23.9,93.8,22.8,Hines_RecordCrossing
3/30/21 22:00,20.78,12.53,22.86,35.96,23.95,69.6,18,Inwood_UTSW
3/30/21 23:00,15.59,11.16,49.49,84.11,24.05,79.9,20.4,Hines_MedicalDistrictDrive
3/30/21 23:00,22.54,5.12,12.6,30.6,23.52,94.6,22.6,Hines_RecordCrossing
3/30/21 23:00,22.76,7.06,22.25,37,23.55,70,17.8,Inwood_UTSW
3/31/21 0:00,20.61,7.32,52.53,83.64,22.3,83.5,19.4,Hines_MedicalDistrictDrive
3/31/21 0:00,16.47,8.38,11.84,27.4,21.98,97.7,21.6,Hines_RecordCrossing
3/31/21 0:00,20.98,6.95,22.66,35.97,22.06,73.3,17.1,Inwood_UTSW
3/31/21 1:00,3.37,38.78,36.15,76.81,18.75,54.7,9.4,Hines_MedicalDistrictDrive
3/31/21 1:00,3.6,33,9.24,36.99,19.12,66.6,12.8,Hines_RecordCrossing
3/31/21 1:00,5.05,33.44,12.09,27.88,19.02,43.1,6.2,Inwood_UTSW
3/31/21 2:00,2.34,44.07,45.49,89.55,17.59,45.9,5.8,Hines_MedicalDistrictDrive
3/31/21 2:00,0.49,35.48,15.17,55.04,17.9,56.1,9,Hines_RecordCrossing
3/31/21 2:00,14.16,30.2,17.79,39,17.82,34,1.7,Inwood_UTSW
3/31/21 3:00,3.93,44.64,65.89,105.16,16.1,44,3.8,Hines_MedicalDistrictDrive
3/31/21 3:00,0.22,35.79,25.88,82.49,16.6,55.3,7.6,Hines_RecordCrossing
3/31/21 3:00,14.99,34.8,29.41,55.44,16.49,33.6,0.4,Inwood_UTSW
3/31/21 4:00,8.87,42.61,34.48,81.29,14.65,38.7,0.7,Hines_MedicalDistrictDrive
3/31/21 4:00,0.02,36.88,9.2,45.21,15.39,50.5,5.2,Hines_RecordCrossing
3/31/21 4:00,10.32,38.11,11.03,32.94,15.27,28.8,-2.7,Inwood_UTSW
3/31/21 5:00,4.56,46.97,24.91,71.63,13.97,34.4,-1.5,Hines_MedicalDistrictDrive
3/31/21 5:00,6.45,38.06,6.84,37.52,14.61,45.2,2.8,Hines_RecordCrossing
3/31/21 5:00,11.36,37.61,7.29,24.75,14.63,25.2,-5.1,Inwood_UTSW
3/31/21 6:00,4.62,46.67,25.01,70.41,13.96,32.8,-2.2,Hines_MedicalDistrictDrive
3/31/21 6:00,9.69,37.5,6.68,34.53,14.61,43.7,2.4,Hines_RecordCrossing
3/31/21 6:00,12.63,35.74,7,23.06,14.36,24,-6,Inwood_UTSW
3/31/21 7:00,5.66,44.36,20.8,70.13,14.02,31.7,-2.6,Hines_MedicalDistrictDrive
3/31/21 7:00,16.33,33.74,4.74,30.47,14.8,43.8,2.6,Hines_RecordCrossing
3/31/21 7:00,15.75,32.88,4.45,20.7,14.56,23.8,-5.9,Inwood_UTSW
3/31/21 8:00,6.18,43.96,21.15,67.14,13.69,30.6,-3.3,Hines_MedicalDistrictDrive
3/31/21 8:00,16.51,33.36,3.9,32.05,14.25,41.2,1.2,Hines_RecordCrossing
3/31/21 8:00,13.41,35.09,3.99,18.42,14.15,22.5,-7,Inwood_UTSW
3/31/21 9:00,5.05,42.54,19.32,64.4,13.49,30.6,-3.5,Hines_MedicalDistrictDrive
3/31/21 9:00,15.57,32.33,3.7,26.67,14.2,41.8,1.4,Hines_RecordCrossing
3/31/21 9:00,17.35,30.57,3.83,18.33,14.15,22.6,-7,Inwood_UTSW
3/31/21 10:00,4.04,42.67,17.61,62.65,14.61,29,-3.3,Hines_MedicalDistrictDrive
3/31/21 10:00,12.61,32.98,2.81,22.48,15.18,39.7,1.5,Hines_RecordCrossing
3/31/21 10:00,12.16,35.52,2.88,17.08,15.36,21.1,-6.8,Inwood_UTSW
3/31/21 11:00,3.91,44.52,16.7,61.55,14.28,28.8,-3.6,Hines_MedicalDistrictDrive
3/31/21 11:00,11.86,35.35,2.52,23.68,14.57,39.4,0.9,Hines_RecordCrossing
3/31/21 11:00,11.52,37.38,2.51,16.32,14.76,21.5,-7.1,Inwood_UTSW
3/31/21 12:00,4.77,47.25,16.03,58.25,14.52,30.1,-2.8,Hines_MedicalDistrictDrive
3/31/21 12:00,12.17,37.91,2.3,24.93,15.67,40.1,2.1,Hines_RecordCrossing
3/31/21 12:00,10.35,40.64,2.23,15.47,15.27,21.6,-6.6,Inwood_UTSW
3/31/21 13:00,4.36,51,14.07,55.67,16.16,27.4,-2.7,Hines_MedicalDistrictDrive
3/31/21 13:00,12.79,40.79,1.47,17.88,18.45,37.7,3.8,Hines_RecordCrossing
3/31/21 13:00,8.73,45.27,1.33,12.28,17.97,19.5,-5.7,Inwood_UTSW
3/31/21 14:00,8.13,52.43,12.53,53.83,18.1,25.3,-2.1,Hines_MedicalDistrictDrive
3/31/21 14:00,16.4,42.85,0.73,12.64,19.27,35.3,3.5,Hines_RecordCrossing
3/31/21 14:00,9.85,46.54,0.7,11.4,18.63,17.3,-6.7,Inwood_UTSW
3/31/21 15:00,3.59,57.32,11.13,50.87,18.87,24.2,-2,Hines_MedicalDistrictDrive
3/31/21 15:00,16.86,43.87,0.17,7.69,19.11,33.8,2.8,Hines_RecordCrossing
3/31/21 15:00,7.35,50.29,0.27,7.79,19.69,16.6,-6.4,Inwood_UTSW
3/31/21 16:00,3.89,57.39,11.26,50.44,19.93,24.3,-1.1,Hines_MedicalDistrictDrive
3/31/21 16:00,15.82,43.29,0.23,8.01,20.32,32.7,3.4,Hines_RecordCrossing
3/31/21 16:00,9.78,47.97,0.25,8.01,20.27,16.1,-6.3,Inwood_UTSW
3/31/21 17:00,1.76,57.16,13.2,52.15,19.24,24.2,-1.7,Hines_MedicalDistrictDrive
3/31/21 17:00,13.69,42.36,1.27,11.82,20.92,32.2,3.7,Hines_RecordCrossing
3/31/21 17:00,7.46,48.39,1.31,11.11,21.82,15.3,-5.7,Inwood_UTSW
3/31/21 18:00,0.86,59.9,16.67,54.35,19.87,22.7,-2.1,Hines_MedicalDistrictDrive
3/31/21 18:00,7.41,50.3,3.06,12.03,21.9,13.5,-7.3,Inwood_UTSW
3/31/21 19:00,0.55,58.66,15,53.16,19.61,20.5,-3.7,Hines_MedicalDistrictDrive
3/31/21 19:00,10.4,43.44,1.75,8.55,18.73,31.4,1.4,Hines_RecordCrossing
3/31/21 19:00,9.62,46.59,1.8,9.92,20.03,12.8,-9.5,Inwood_UTSW
3/31/21 20:00,0.55,55.5,13.59,52.22,17.19,21.4,-5.1,Hines_MedicalDistrictDrive
3/31/21 20:00,9.32,42.62,1.14,7.68,17.4,32,0.5,Hines_RecordCrossing
3/31/21 20:00,6,48.57,0.93,8.7,17.42,14.2,-10.2,Inwood_UTSW
3/31/21 21:00,1.62,51.61,20.58,57.77,16.22,22.7,-5.1,Hines_MedicalDistrictDrive
3/31/21 21:00,8.88,43.07,8.48,20.73,16.4,33.5,0.3,Hines_RecordCrossing
3/31/21 21:00,7,47.67,8.77,17.17,16.38,15.4,-10,Inwood_UTSW
3/31/21 22:00,2.26,49.12,33.36,65.84,15.27,24.4,-5,Hines_MedicalDistrictDrive
3/31/21 22:00,9.47,39.67,11.03,26.3,15.6,35.3,0.3,Hines_RecordCrossing
3/31/21 22:00,9,44.04,11.95,20.93,15.48,17.2,-9.4,Inwood_UTSW
3/31/21 23:00,0.34,51,27.94,62.94,14.36,24.3,-5.8,Hines_MedicalDistrictDrive
3/31/21 23:00,5.84,41.19,8.58,22.93,14.8,35.2,-0.5,Hines_RecordCrossing
3/31/21 23:00,10.88,41.31,9.1,18.12,14.56,17.4,-10,Inwood_UTSW
4/1/21 0:00,0.1,51.58,29.05,63.76,13.2,26.9,-5.5,Hines_MedicalDistrictDrive
4/1/21 0:00,4.19,41.67,9.17,24.67,13.82,37.1,-0.6,Hines_RecordCrossing
4/1/21 0:00,6.47,45.19,9.56,18.48,13.54,19.2,-9.6,Inwood_UTSW
4/1/21 1:00,0.01,49.37,28.61,64.7,12.06,30.7,-4.7,Hines_MedicalDistrictDrive
4/1/21 1:00,1.77,40.42,8.29,23.42,12.7,41.4,-0.1,Hines_RecordCrossing
4/1/21 1:00,5.78,43.74,8.59,18.74,12.43,23.1,-8.1,Inwood_UTSW
4/1/21 2:00,0.72,43.18,30.68,66.46,11.18,34,-4.1,Hines_MedicalDistrictDrive
4/1/21 2:00,0.98,38.19,8.85,25.26,12.08,45.1,0.5,Hines_RecordCrossing
4/1/21 2:00,7.51,40.11,9.02,19.61,11.55,25.7,-7.5,Inwood_UTSW
4/1/21 3:00,0.03,43.9,33.13,68.09,10.93,33.4,-4.6,Hines_MedicalDistrictDrive
4/1/21 3:00,2.1,36.24,9.77,25.96,11.5,46.3,0.4,Hines_RecordCrossing
4/1/21 3:00,9.05,37.43,10.28,21.03,10.93,26.6,-7.6,Inwood_UTSW
4/1/21 4:00,0.44,41.81,37.28,71.78,10.6,36.2,-3.8,Hines_MedicalDistrictDrive
4/1/21 4:00,2.01,34.78,12.05,30.19,11.33,45.8,0,Hines_RecordCrossing
4/1/21 4:00,18.79,24.6,13.39,26.04,9.59,32.9,-6,Inwood_UTSW
4/1/21 5:00,29.03,12.33,43.62,79.07,9.08,44.9,-2.3,Hines_MedicalDistrictDrive
4/1/21 5:00,30.84,9.37,13.47,39.6,9.2,59.3,1.7,Hines_RecordCrossing
4/1/21 5:00,38.31,1.23,15.19,34.13,8.19,41.3,-4.2,Inwood_UTSW
4/1/21 6:00,26.8,11.23,44.79,84.55,8.76,43.9,-2.9,Hines_MedicalDistrictDrive
4/1/21 6:00,33.1,2.5,14.92,48.8,9.01,61.1,1.9,Hines_RecordCrossing
4/1/21 6:00,38.83,0.13,17.19,39.41,7.73,44.5,-3.6,Inwood_UTSW
4/1/21 7:00,38.04,6.04,48.11,87.49,9.07,41.4,-3.4,Hines_MedicalDistrictDrive
4/1/21 7:00,37.34,4.98,16.26,52.75,8.9,61.2,1.8,Hines_RecordCrossing
4/1/21 7:00,39.16,0.18,18.96,41.7,7.99,42.3,-4.1,Inwood_UTSW
4/1/21 8:00,27.6,15.23,44.51,84.35,12.48,36,-2.2,Hines_MedicalDistrictDrive
4/1/21 8:00,44.21,3.33,17.15,60.88,10.61,52.3,1.2,Hines_RecordCrossing
4/1/21 8:00,36.99,5.76,17.85,34.15,11.23,29.6,-5.9,Inwood_UTSW
4/1/21 9:00,20.43,24.07,46.99,82.37,15.08,29.6,-2.6,Hines_MedicalDistrictDrive
4/1/21 9:00,24.52,19.87,16.99,46.18,13.17,43.8,1.1,Hines_RecordCrossing
4/1/21 9:00,28.12,17.83,18.21,33.17,12.81,24.5,-7,Inwood_UTSW
4/1/21 10:00,11.62,35.07,59.48,94.81,15.34,27.3,-3.4,Hines_MedicalDistrictDrive
4/1/21 10:00,20.49,27.16,26.32,79.8,15.71,39.9,2.1,Hines_RecordCrossing
4/1/21 10:00,18.29,30.52,25.25,37.32,15.69,20.7,-6.8,Inwood_UTSW
4/1/21 11:00,9.43,41.75,46.4,80.06,17.64,21.2,-4.8,Hines_MedicalDistrictDrive
4/1/21 11:00,19.36,31.98,20.4,67.34,17.45,33.7,1.3,Hines_RecordCrossing
4/1/21 11:00,16.77,35.08,19.22,29.76,17.47,16.1,-8.6,Inwood_UTSW
4/1/21 12:00,3.72,50.46,35.73,70.27,19.57,20.4,-3.8,Hines_MedicalDistrictDrive
4/1/21 12:00,22.14,35.84,14.25,37.58,19.73,31.8,2.5,Hines_RecordCrossing
4/1/21 12:00,12.5,42.26,13.08,23.95,19.76,13.1,-9.3,Inwood_UTSW
4/1/21 13:00,4.88,53.54,42.45,74.28,18.99,20.8,-4,Hines_MedicalDistrictDrive
4/1/21 13:00,21.26,38.97,16.29,50.9,20.83,31.1,3.1,Hines_RecordCrossing
4/1/21 13:00,11.17,45.73,16.32,25.99,20.11,13.3,-8.9,Inwood_UTSW
4/1/21 14:00,3.28,60.53,48.39,76.72,21.55,19.8,-2.6,Hines_MedicalDistrictDrive
4/1/21 14:00,25.15,43.69,18.86,45.96,21.89,29.3,3.2,Hines_RecordCrossing
4/1/21 14:00,10.42,50.47,19.45,29.01,22.55,11.3,-9.1,Inwood_UTSW
4/1/21 15:00,2.59,64.13,44.48,73.4,22.18,19.7,-2.1,Hines_MedicalDistrictDrive
4/1/21 15:00,23.47,47.29,16.66,38.27,21.42,29.2,2.7,Hines_RecordCrossing
4/1/21 15:00,11.28,51.96,18.08,27.39,23.09,12.6,-7.3,Inwood_UTSW
4/1/21 16:00,3.27,64.81,46.33,74.03,23.01,19.6,-1.5,Hines_MedicalDistrictDrive
4/1/21 16:00,23.22,49.52,17.06,36.18,22.61,29.4,3.9,Hines_RecordCrossing
4/1/21 16:00,7.06,57.42,18.28,26.74,23.77,11.1,-8.4,Inwood_UTSW
